confidence,description,domainelement_pk,frequency,id,jsondata,markup_description,name,pk,valueset_pk,word_pk
,Phonemic,,,4-222-127-1,{},,kər̃wawaik,3713,3240,4071
,Phonemic,,,4-230-127-1,{},,nina,3712,3239,3526
,Phonemic,,,4-231-127-1,{},,(nina)səər̃e,3711,3238,3804
,Phonemic,,,4-232-127-1,{},,tatt,3710,3237,3615
,Phonemic,,,4-240-127-1,{},,suu,3709,3236,3492
,Phonemic,,,4-241-127-1,{},,nokk,3708,3235,3344
,Phonemic,,,4-250-127-1,{},,huul,3707,3234,3930
,Phonemic,,,4-260-127-1,{},,keel,3706,3233,3968
,Phonemic,,,4-270-127-1,{},,hammas,3705,3232,3322
,Phonemic,,,4-271-127-1,{},,igemed,3704,3231,4189
,Phonemic,,,4-272-127-1,{},,pur̃ihammas,3703,3230,3540
,Phonemic,,,4-280-127-1,{},,kael,3702,3229,3790
,Phonemic,,,4-281-127-1,{},,kukal,3701,3228,2701
,Phonemic,,,4-290-127-1,{},,kər̃i,3700,3227,2929
,Phonemic,,,4-300-127-1,{},,əlg,3699,3226,3782
,Phonemic,,,4-301-127-1,{},,abaluu,3698,3225,2818
,Phonemic,,,4-302-127-1,{},,r̃angluu,3697,3224,3622
,Phonemic,,,4-310-127-1,{},,kæsiwar̃s,3696,3223,2716
,Phonemic,,,4-312-127-1,{},,kaenlaauk,3695,3222,3139
,Phonemic,,,4-320-127-1,{},,küünar̃nukk,3694,3221,3614
,Phonemic,,,4-321-127-1,{},,(kæe)r̃anne,3693,3220,3455
,Phonemic,,,4-330-127-1,{},,kæsi,3692,3219,3576
,Phonemic,,,4-331-127-1,{},,pihk,3690,3218,2886
,Phonemic,,,4-331-127-3,{},,peopesa,3691,3218,4091
,Phonemic,,,4-340-127-1,{},,sər̃m,3689,3217,3168
,Phonemic,,,4-342-127-1,{},,pöial,3688,3216,3293
,Phonemic,,,4-344-127-1,{},,(sər̃me)küüs,3687,3215,3590
,Phonemic,,,4-345-127-1,{},,küünis,3686,3214,4127
,Phonemic,,,4-350-127-1,{},,yalg,3685,3213,3075
,Phonemic,,,4-351-127-1,{},,r̃eis,3684,3212,3630
,Phonemic,,,4-352-127-1,{},,sæær̃emar̃i,3683,3211,2749
,Phonemic,,,4-360-127-1,{},,pəlw,3682,3210,3008
,Phonemic,,,4-370-127-1,{},,yalg ~ labayalg,3681,3209,3471
,Phonemic,,,4-371-127-1,{},,pahkluu,3680,3208,3218
,Phonemic,,,4-372-127-1,{},,kand,3679,3207,3193
,Phonemic,,,4-374-127-1,{},,(yala)yælg,3678,3206,2702
,Phonemic,,,4-380-127-1,{},,war̃was,3677,3205,3408
,Phonemic,,,4-392-127-1,{},,tiib,3676,3204,3498
,Phonemic,,,4-393-127-1,{},,sulg,3675,3203,3239
,Phonemic,,,4-400-127-1,{},,r̃ind,3674,3202,2825
,Phonemic,,,4-410-127-1,{},,r̃ind,3673,3201,2825
,Phonemic,,,4-412-127-1,{},,nisa,3671,3200,4052
,Phonemic,,,4-412-127-3,{},,r̃ind,3672,3200,2825
,Phonemic,,,4-420-127-1,{},,udar̃,3670,3199,3750
,Phonemic,,,4-430-127-1,{},,naba,3669,3198,3738
,Phonemic,,,4-440-127-1,{},,süda,3668,3197,3573
,Phonemic,,,4-441-127-1,{},,kops,3667,3196,4049
,Phonemic,,,4-450-127-1,{},,maks,3666,3195,2917
,Phonemic,,,4-451-127-1,{},,neer̃,3665,3194,3169
,Phonemic,,,4-452-127-1,{},,pər̃n,3664,3193,3271
,Phonemic,,,4-460-127-1,{},,magu,3663,3192,4072
,Phonemic,,,4-461-127-1,{},,sisikond,3662,3191,3663
,Phonemic,,,4-462-127-1,{},,piht,3660,3190,2891
,Phonemic,,,4-462-127-3,{},,talye,3661,3190,3046
,Phonemic,,,4-463-127-1,{},,puus,3659,3189,3689
,Phonemic,,,4-464-127-1,{},,taguots,3657,3188,2710
,Phonemic,,,4-464-127-3,{},,istmik,3658,3188,2946
,Phonemic,,,4-470-127-1,{},,emakas,3656,3187,3050
,Phonemic,,,4-490-127-1,{},,munand,3655,3186,2821
,Phonemic,,,4-492-127-1,{},,peenis,3654,3185,3688
,Phonemic,,,4-510-127-1,{},,hingama,3652,3184,2912
,Phonemic,,,4-510-127-3,{},,hingamine,3653,3184,2901
,Phonemic,,,4-520-127-1,{},,haigutama,3651,3183,3548
,Phonemic,,,4-521-127-1,{},,luksuma,3650,3182,3197
,Phonemic,,,4-530-127-1,{},,köhima,3649,3181,3791
,Phonemic,,,4-540-127-1,{},,aewastama,3648,3180,3351
,Phonemic,,,4-550-127-1,{},,higistama,3647,3179,3958
,Phonemic,,,4-560-127-1,{},,sülitama,3646,3178,2673
,Phonemic,,,4-570-127-1,{},,oksendama,3645,3177,2961
,Phonemic,,,4-580-127-1,{},,hammustama,3644,3176,3645
,Phonemic,,,4-590-127-1,{},,lakkuma,3643,3175,3876
,Phonemic,,,4-591-127-1,{},,nir̃isema ~ nər̃isema,3642,3174,3154
,Phonemic,,,4-610-127-1,{},,magama,3641,3173,3227
,Phonemic,,,4-612-127-1,{},,nor̃skama,3640,3172,3588
,Phonemic,,,4-620-127-1,{},,und nægema,3639,3171,3593
,Phonemic,,,4-630-127-1,{},,ær̃kama,3638,3170,3178
,Phonemic,,,4-640-127-1,{},,peer̃etama,3637,3169,3552
,Phonemic,,,4-650-127-1,{},,ur̃ineer̃ima,3635,3168,4111
,Phonemic,,,4-650-127-3,{},,kusema,3636,3168,4002
,Phonemic,,,4-660-127-1,{},,r̃ooyama,3633,3167,3016
,Phonemic,,,4-660-127-3,{},,sittuma,3634,3167,3906
,Phonemic,,,4-670-127-1,{},,sugulises wahekor̃r̃as olema,3631,3166,3308
,Phonemic,,,4-670-127-3,{},,nussima,3632,3166,3352
,Phonemic,,,4-680-127-1,{},,wær̃isema,3630,3165,3319
,Phonemic,,,4-690-127-1,{},,(üleni) pesema,3628,3164,2722
,Phonemic,,,4-690-127-3,{},,suplema,3629,3164,3920
,Phonemic,,,4-710-127-1,{},,sigitama,3627,3163,3825
